index,color1_name,color1_weight,color2_name,color2_weight,color3_name,color3_weight
18621,navy,0.25668679896462465,teal,0.22109577221742882,brown,0.21484037963761865
10738,tan,0.3184238551650692,lavender,0.22044728434504793,gray,0.1645367412140575
7833,silver,0.22975050254227267,lavender,0.22726735248906232,royal_blue,0.21012179259784794
13135,navy,0.3292407917815084,teal,0.21297920320721625,lavender,0.20696567276371836
17024,tan,0.32440782698249226,tan,0.28486096807415034,pink,0.2663233779608651
12387,pink,0.4402427637721755,tan,0.23249299719887956,gray,0.17553688141923435
16642,teal,0.3055855078714686,navy,0.2549061893465603,gray,0.20875566098770756
20464,gray,0.2806584362139918,silver,0.2613168724279835,black,0.19670781893004116
19472,gray,0.2977637335926106,teal,0.25230918813806513,pink,0.22630043753038406
17938,orange,0.3061630218687873,lavender,0.2953943008614977,silver,0.177766732935719
18674,lavender,0.38235294117647056,pink,0.3104859335038363,pink,0.11074168797953964
15718,lavender,0.6140089418777943,gray,0.11698956780923994,silver,0.10581222056631892
18441,lavender,0.5745156482861401,gray,0.12704918032786885,silver,0.12146050670640834
13121,pink,0.47930126824599184,pink,0.3110792055515674,tan,0.12084230677195501
4264,lavender,0.2797153024911032,brown,0.26334519572953735,gray,0.1619217081850534
18830,crimson,0.37098103874690846,coral,0.28977741137675184,pink,0.1314921681780709
13422,lavender,0.2814721873693016,salmon,0.24759514847344208,crimson,0.21058134671685488
17186,tan,0.49557202241098863,gray,0.22736309416229894,lavender,0.11187420928971625
20040,hot_pink,0.38071806087115,hot_pink,0.2556952797521414,pink,0.23291416074357574
15794,silver,0.30758248730964466,lavender,0.24666878172588833,gray,0.18512055837563451
19814,salmon,0.4185875429131927,silver,0.20451201569396762,olive,0.17618930848455125
18299,dark_green,0.5869947275922671,lavender,0.14894551845342707,gray,0.14850615114235502
14257,silver,0.3942130104658321,lavender,0.3876462138313154,silver,0.14529037553868254
21025,lavender,0.3117169373549884,green,0.2766821345707657,tan,0.1677494199535963
4141,silver,0.29900332225913623,cyan,0.2745609871855719,lavender,0.2235405790223066
6552,black,0.5892664509169363,lavender,0.21817691477885653,gray,0.08306364617044229
15542,pink,0.42173189009159034,silver,0.19608659450457952,royal_blue,0.19567027477102414
19873,lavender,0.278441231929604,silver,0.2231301068510371,salmon,0.180389692017599
5182,lavender,0.43125,tan,0.19963235294117648,black,0.17463235294117646
10820,olive,0.315,brown,0.22777777777777777,tan,0.18444444444444444
16567,lavender,0.4395329441201001,silver,0.2231025854879066,coral,0.1305254378648874
16564,lavender,0.5569847442416991,silver,0.21986239904277596,hot_pink,0.09452587496260843
7135,navy,0.49478935698447896,teal,0.2351441241685144,silver,0.11818181818181818
20201,hot_pink,0.4518018018018018,lavender,0.19245495495495496,tan,0.18941441441441442
185,gray,0.3056264430672014,sky_blue,0.1762061003767165,silver,0.12188601288127354
12948,silver,0.37573490112239444,olive,0.22928915018706575,tan,0.16675574559059328
19088,navy,0.32302882945467176,coral,0.24313997915943036,silver,0.1780131990274401
20193,lavender,0.335865561694291,teal,0.25828729281767954,royal_blue,0.19912523020257827
4257,tan,0.20561473590767865,salmon,0.15357301375943186,brown,0.1311584553928096
20591,royal_blue,0.3148764258555133,sky_blue,0.25403992395437264,sky_blue,0.16587452471482889
13260,black,0.26776882859968915,hot_pink,0.22891055532005086,silver,0.15373745937544156
9327,tan,0.20587121212121212,silver,0.2015151515151515,crimson,0.1903409090909091
1409,dark_green,0.42764578833693306,lavender,0.13876889848812096,silver,0.12796976241900648
20098,gray,0.2555256064690027,lavender,0.2334231805929919,gray,0.22964959568733154
5485,gray,0.31943828529194385,lavender,0.28484848484848485,silver,0.2518847006651885
15663,lavender,0.6172839506172839,gray,0.1126228269085412,brown,0.10103300579491056
19769,lavender,0.33400402414486924,hot_pink,0.21730382293762576,silver,0.20271629778672032
19463,brown,0.35595703125,black,0.2644856770833333,tan,0.1669921875
17797,lavender,0.38108882521489973,lavender,0.2890401146131805,silver,0.13968481375358166
14813,dark_green,0.5294358135731807,teal,0.14840556009811937,gray,0.11937857726901063
10965,black,0.2977288857345635,pink,0.2831795599716111,brown,0.1547196593328602
15047,navy,0.25290322580645164,teal,0.2210752688172043,coral,0.19548387096774195
18870,black,0.5280511811023622,teal,0.17913385826771652,lavender,0.14025590551181102
17288,olive,0.2789115646258503,lavender,0.24699110413396128,olive,0.1998953427524856
18215,teal,0.39439655172413796,black,0.25474137931034485,silver,0.15560344827586206
19913,gray,0.3330843913368185,silver,0.13044560617376152,teal,0.09658949464774708
19356,crimson,0.3752577319587629,coral,0.2915463917525773,pink,0.12989690721649486
12594,sky_blue,0.3893970189701897,silver,0.25287940379403795,lavender,0.21239837398373984
16427,gold,0.2569920844327177,teal,0.24459102902374671,pink,0.18232189973614776
10444,lavender,0.39343759582950016,tan,0.2229377491567004,crimson,0.1603802514566084
13415,lavender,0.3910375808042073,silver,0.10551112085022461,dark_green,0.09860852415908841
19330,crimson,0.4378723404255319,crimson,0.30361702127659573,tan,0.12382978723404256
9877,gray,0.2386743691091517,lavender,0.2097902097902098,dark_green,0.20735785953177258
10033,purple,0.40978077571669475,pink,0.21079258010118043,gray,0.15148960089938168
16828,lavender,0.26858213616489696,silver,0.23297938788257339,black,0.2023735165521549
16765,black,0.3581804281345566,orange,0.20412844036697247,lavender,0.15634556574923547
15033,lavender,0.401316929474961,coral,0.31467683243805233,salmon,0.16115058048865014
19169,lavender,0.4753444525018129,silver,0.1783901377810007,royal_blue,0.13959390862944163
19215,salmon,0.46558881363338434,salmon,0.38081712912388027,gray,0.06467118199694123
20147,lavender,0.3037739740152609,gray,0.27036502371623017,tan,0.18168694576201277
12645,teal,0.3119901112484549,royal_blue,0.2484548825710754,sky_blue,0.18714462299134735
15410,silver,0.4599517226245337,silver,0.24950625411454905,silver,0.21220100943603248
18325,gray,0.24607329842931938,dark_green,0.220700765203383,silver,0.20861860652436567
18136,gray,0.2585212375458836,lavender,0.24278972207656005,silver,0.19297325642370214
19394,pink,0.38829869130100075,silver,0.330715935334873,brown,0.10916089299461124
1999,lavender,0.4702730955180975,silver,0.20972167777342218,brown,0.1483078531294917
16357,lavender,0.46375328851213093,navy,0.21382636655948553,royal_blue,0.12598655363928676
9979,brown,0.3475083056478405,brown,0.24285714285714285,lavender,0.14883720930232558
18650,teal,0.3069527896995708,silver,0.1811158798283262,dark_green,0.1678969957081545
16696,teal,0.37784245952337636,royal_blue,0.3520101873749318,sky_blue,0.16336183372748772
14544,crimson,0.36391801715919925,gold,0.20829361296472831,gray,0.16920877025738798
16718,black,0.34096607053317735,orange,0.2127695136219288,gray,0.16513454788567608
11788,hot_pink,0.35415853182350643,purple,0.22452167122217884,lavender,0.15579851620460758
20103,lavender,0.2928753771176607,green,0.2211650034810861,tan,0.20863309352517986
14196,navy,0.6186902133922001,silver,0.1102281089036056,royal_blue,0.10816777041942605
11240,gray,0.4083995459704881,silver,0.22224744608399546,silver,0.17298524404086266
17643,dark_green,0.4035388127853881,silver,0.2151826484018265,silver,0.16837899543378995
19941,black,0.5832482124616956,brown,0.23646578140960164,lavender,0.05745658835546476
20833,pink,0.40944473274519977,lavender,0.37311883757135444,silver,0.13700051894135962
5773,sky_blue,0.2665415297982168,lavender,0.26032379164711406,teal,0.18512435476302205
13258,gold,0.34246769842396707,brown,0.20133465852619623,black,0.19835297458469403
13225,lavender,0.2754880694143167,coral,0.25813449023861174,tan,0.20336225596529284
16751,lavender,0.5906871948929778,silver,0.1438227562898986,gray,0.12692452121667291
15870,brown,0.26006441223832527,silver,0.2181964573268921,coral,0.21618357487922704
6924,salmon,0.29918187539332913,pink,0.26633102580239143,salmon,0.1249842668344871
10059,royal_blue,0.533858085426554,cyan,0.17108461627503183,sky_blue,0.12513022340548674
9860,brown,0.3298314194967017,black,0.2946494014170535,silver,0.19252382115807476
19557,lavender,0.7369263607257204,silver,0.13553895410885805,gray,0.07790821771611527
10034,dark_green,0.39243894279023084,tan,0.1830043492806959,crimson,0.1716293074606892
13739,black,0.42652705061082025,crimson,0.2055846422338569,brown,0.15253054101221641
18267,pink,0.3379744737278303,tan,0.2831095640643129,crimson,0.16608652411735456
3985,silver,0.24980920885270924,black,0.19295344696006106,silver,0.15174255914525567
14768,black,0.5821917808219178,gray,0.1349155782096209,lime,0.09955399808856323
16968,dark_green,0.315456725528668,teal,0.23980815347721823,silver,0.14497492914759103
15557,silver,0.3962692210738593,tan,0.24502142677085958,gray,0.1711620872195614
19993,lavender,0.42310960067969416,royal_blue,0.3425658453695837,silver,0.10552251486830926
20377,coral,0.3878567582121702,brown,0.192380183091007,silver,0.17649434571890146
15500,gray,0.38319719953325554,brown,0.26534422403733954,tan,0.176196032672112
13334,black,0.30255255255255253,gray,0.2222222222222222,gray,0.21021021021021022
5103,crimson,0.3116376724655069,dark_red,0.3047390521895621,salmon,0.22405518896220755
15005,lavender,0.6265582655826558,silver,0.17872628726287262,teal,0.08807588075880758
16420,lavender,0.387328543435663,silver,0.26322664924885697,gray,0.1472893533638145
14567,lavender,0.619734564339296,silver,0.12463935372186959,black,0.08886324293133295
14258,black,0.6169665809768637,brown,0.1369812706573632,gray,0.11384502387073081
19294,lavender,0.36562203228869894,lavender,0.362298195631529,silver,0.17141500474833807
12336,black,0.24317121918720852,gray,0.23584277148567623,gray,0.20319786808794138
19201,silver,0.07522215333746642,lavender,0.06509609423434594,black,0.06220293449059723
16243,teal,0.43881401617250676,royal_blue,0.2247978436657682,black,0.14878706199460917
4012,crimson,0.3210463733650416,crimson,0.25089179548156954,dark_red,0.23573127229488705
12700,black,0.39437080674194075,brown,0.3289150711831124,silver,0.08100147275405008
16710,silver,0.4599517226245337,silver,0.24950625411454905,silver,0.21220100943603248
14793,lavender,0.4911377930245855,silver,0.21212121212121213,black,0.10634648370497427
13737,black,0.41574821043063287,royal_blue,0.20656743551869106,teal,0.16248153618906944
10562,silver,0.2413793103448276,brown,0.2004926108374384,tan,0.19261083743842364
20960,black,0.4141713608064038,brown,0.29617551141417137,teal,0.16839608656981916
20718,gray,0.3274490303331676,silver,0.1337642963699652,teal,0.09646941819990054
19129,tan,0.24085684430512017,brown,0.23119122257053293,black,0.21865203761755486
5714,brown,0.5545661627666183,black,0.1275626423690205,tan,0.11078898322634086
501,navy,0.4812555456965395,tan,0.15949423247559893,gray,0.14884649511978704
18381,black,0.42074153680816767,silver,0.18556331721296793,brown,0.1432921368439907
3104,black,0.6932113099303374,royal_blue,0.1105040295041661,teal,0.09561535309383964
18200,gray,0.4221671547645866,lime,0.28947961252534354,tan,0.1617481414733048
17439,gold,0.2864474434518152,teal,0.23987835012355066,brown,0.19730089336628018
20500,gray,0.616504854368932,silver,0.11796116504854369,crimson,0.09320388349514563
10294,lavender,0.27842105263157896,dark_green,0.19526315789473683,gray,0.19421052631578947
11013,lavender,0.30083282551289864,cyan,0.2484257566524477,orange,0.20840950639853748
6531,navy,0.5765000544484373,navy,0.194598715016879,silver,0.09278013721006208
16241,lavender,0.3669384729429207,brown,0.23610081541882877,gray,0.2071905114899926
15357,dark_green,0.35947712418300654,teal,0.3107843137254902,orange,0.16339869281045752
209,lavender,0.4041072050121824,silver,0.28402366863905326,hot_pink,0.13122171945701358
15212,black,0.32037302725968436,gray,0.1830703012912482,teal,0.1738880918220947
16248,navy,0.31044281316599576,gray,0.2526639829505091,pink,0.15107743310442814
15289,crimson,0.6826741996233522,crimson,0.10828625235404897,lavender,0.09918392969240426
19638,orange,0.3421250941974378,lavender,0.3026877668927405,silver,0.17231851293644812
20825,lavender,0.5806451612903226,tan,0.17555831265508684,silver,0.10918114143920596
19743,brown,0.2996961805555556,crimson,0.291015625,brown,0.2749565972222222
20132,lavender,0.4749818709209572,tan,0.19361856417693982,gray,0.14285714285714285
15397,orange,0.27667625245951266,khaki,0.20902073558347206,crimson,0.19706372029665506
17825,dark_green,0.3028747433264887,royal_blue,0.23655030800821356,teal,0.18295687885010267
9312,navy,0.31470213669166547,gray,0.2622046129899533,crimson,0.17489741049950475
3143,lavender,0.44328147100424325,silver,0.23564356435643563,silver,0.18415841584158416
16490,lavender,0.48330341113105924,sky_blue,0.24236983842010773,royal_blue,0.1490125673249551
20378,lavender,0.279445727482679,salmon,0.24753306739449926,crimson,0.20953180768423263
19824,navy,0.3605902777777778,pink,0.18697916666666667,salmon,0.17725694444444445
1826,navy,0.404427723918391,royal_blue,0.21820286499782954,silver,0.17927940963681088
19035,gold,0.39810145357460697,white,0.2373183031741323,khaki,0.2005339661821418
18161,silver,0.3870967741935484,gray,0.30414746543778803,silver,0.1586570111915734
18256,gray,0.39906103286384975,coral,0.3648061206746653,brown,0.09059294035819858
16305,silver,0.397499177360974,gray,0.29549193813754526,hot_pink,0.15893385982230998
10400,navy,0.386344850388494,silver,0.19077533476607703,gray,0.1515953050090924
11208,black,0.2828529555446996,brown,0.21348314606741572,tan,0.18172936003908158
19257,pink,0.4017112299465241,pink,0.22310160427807488,lavender,0.19037433155080213
17108,pink,0.3358114520721291,pink,0.3283770958557419,tan,0.1732046820626384
18974,navy,0.39889646218760144,silver,0.11392405063291139,sky_blue,0.08357676079195067
18534,teal,0.29835265405735206,lavender,0.29225137278828556,gray,0.1705308114704088
3148,hot_pink,0.2598752598752599,navy,0.20443520443520444,gray,0.19785169785169784
13747,lavender,0.28970331588132636,brown,0.2101221640488656,tan,0.20418848167539266
11833,navy,0.5473145780051151,gray,0.14865728900255754,lavender,0.11476982097186701
7528,navy,0.5115384615384615,navy,0.15967032967032968,lavender,0.14956043956043957
3817,lavender,0.3097430925836161,gray,0.24527387300048473,silver,0.22539990305380514
12120,dark_green,0.22238081644304883,teal,0.19897230944904368,silver,0.19754496146160433
18675,black,0.5264659270998415,brown,0.30602218700475436,silver,0.08621236133122029
17918,sky_blue,0.5274647887323943,lavender,0.18028169014084508,silver,0.17089201877934274
9801,silver,0.32375399139247535,tan,0.221990837151187,gray,0.18061918645009023
14602,lavender,0.42084101189478973,silver,0.20941531244764616,sky_blue,0.15077902496230525
9427,lavender,0.42456658059756547,pink,0.2630025820730358,silver,0.15049797122832903
14765,coral,0.2953138815207781,brown,0.2639257294429708,silver,0.19496021220159152
16454,lavender,0.270263671875,sky_blue,0.224365234375,tan,0.199951171875
1500,coral,0.6105010980235576,brown,0.1353563585546017,black,0.09802355759632661
10930,black,0.4228641671788568,dark_red,0.3091579594345421,brown,0.15119852489244007
18608,gray,0.3033832501386578,navy,0.2967276760953966,gray,0.18912922906267332
18415,teal,0.2649945474372955,gray,0.2538167938931298,coral,0.20201744820065431
14251,black,0.32475247524752476,brown,0.19471947194719472,lavender,0.09966996699669967
20395,dark_green,0.4086921850079745,teal,0.35426634768740034,gray,0.12639553429027114
15972,gold,0.2699947726084684,teal,0.21249346576058548,silver,0.19811813904861475
20262,gray,0.41157783268619835,lime,0.22943875750088247,lime,0.1443699258736322
11822,sky_blue,0.40363368524429166,royal_blue,0.19764301497667566,teal,0.13773631230051558
18666,teal,0.3169443986140901,lavender,0.21217620854644448,tan,0.19270747401418908
824,lavender,0.2543200601051841,silver,0.23328324567993988,black,0.19759579263711496
19395,lavender,0.4165866769053561,crimson,0.3317335381071223,tan,0.12823958533307736
13419,gray,0.2613967022308438,black,0.2478176527643065,gray,0.2289039767216295
14618,violet,0.3416,gray,0.2304,sky_blue,0.21
16617,lavender,0.3397932816537468,teal,0.3149870801033592,gray,0.19121447028423771
15375,lavender,0.6049016967411797,silver,0.14516563425801238,brown,0.0983032588203609
17500,brown,0.3682293502526143,teal,0.17401010457055574,silver,0.12607214193396782
16360,coral,0.3668582375478927,black,0.30683269476372926,lavender,0.1360153256704981
16047,lavender,0.5654900555456012,coral,0.15857373230603836,tan,0.13420533954488442
14288,brown,0.3009284543965046,tan,0.1993446204259967,black,0.19115237575095576
12686,royal_blue,0.6576283441793204,sky_blue,0.13521330441070137,teal,0.09472161966738973
13468,brown,0.2806212495587716,lavender,0.25026473702788565,gray,0.17896223085068833
20399,pink,0.3845388188453882,lavender,0.354014598540146,salmon,0.09754479097544791
18405,tan,0.31303520456707895,pink,0.2465905486837932,gray,0.18109736758642564
9441,lavender,0.2430418584264738,silver,0.24260355029585798,khaki,0.21740083278544817
11379,lavender,0.4955875522526707,silver,0.25777984208081745,sky_blue,0.11936832326985601
7294,gray,0.5111027474595409,gray,0.14301844185171245,teal,0.14076025592773805
5874,tan,0.29965156794425085,lavender,0.22125435540069685,gray,0.21196283391405343
19074,silver,0.23061777012060053,gray,0.21117400935269506,sky_blue,0.20686684715727294
16359,coral,0.2600255972696246,orange,0.23592150170648465,brown,0.1552901023890785
18285,silver,0.4758909853249476,khaki,0.2653156300955043,black,0.11507104588865595
6468,lavender,0.42213697073032114,tan,0.20616652458084683,orange,0.1824381926683717
16033,green,0.27768042058308107,lavender,0.2596781902182571,tan,0.22733790027083
17131,black,0.25489303595812474,teal,0.23577605826126535,brown,0.19617660446062812
11894,lavender,0.40670162424862516,gray,0.26934390587031587,silver,0.14579869548535618
14862,tan,0.25091081894503403,pink,0.22968477744337082,teal,0.18960874386187232
20970,lavender,0.4596191726854892,silver,0.20682862770847013,brown,0.1372291529875246
14287,brown,0.2362924281984334,tan,0.23563968668407312,silver,0.22780678851174935
5959,salmon,0.2546094299788881,gray,0.13680506685432794,pink,0.09753694581280788
20999,teal,0.23148148148148148,lavender,0.22200689061154177,hot_pink,0.2177002583979328
13558,dark_green,0.26258992805755393,silver,0.19841726618705036,teal,0.11294964028776978
10621,hot_pink,0.35444947209653094,silver,0.21401039048097872,lavender,0.19473772414948887
15266,lavender,0.5025161754133717,hot_pink,0.26419841840402586,silver,0.12940330697340044
19698,lavender,0.4601994253844854,silver,0.31688355585600814,silver,0.10174074700016901
20535,silver,0.29789473684210527,teal,0.2755263157894737,gray,0.19447368421052633
19799,teal,0.3964810386060813,gray,0.2656303382302699,silver,0.19935087119918005
20390,crimson,0.6826741996233522,crimson,0.10828625235404897,lavender,0.09918392969240426
18199,navy,0.4834955801723173,tan,0.15900190220431912,navy,0.14937898623699228
15437,crimson,0.24039829302987198,gray,0.22641062114746324,salmon,0.22498814604077763
14197,black,0.6272021498954912,brown,0.12511197372349955,crimson,0.09838757838160644
16263,royal_blue,0.3873943120676403,teal,0.27132974634896234,sky_blue,0.2194465795541891
16414,silver,0.3457314913212894,pink,0.29330499468650373,gray,0.26496634785688983
17519,dark_green,0.32267188859878154,teal,0.20006527415143602,tan,0.17972149695387293
18482,gold,0.43248814677386105,olive,0.2712842712842713,dark_green,0.1432694289837147
15879,silver,0.453207381370826,silver,0.2539543057996485,silver,0.2093585237258348
11293,royal_blue,0.29084321475625824,royal_blue,0.22480237154150198,silver,0.20586297760210803
19809,royal_blue,0.30124090714591356,navy,0.24989302524604193,royal_blue,0.1775780915703894
16068,purple,0.34293316637971516,dark_green,0.22726561277195179,silver,0.18547503521677883
14757,navy,0.29697253433208487,teal,0.2548377028714107,orange,0.18461298377028715
15990,lavender,0.2813323747903187,silver,0.2686316798466331,navy,0.10472082434699258
10352,lavender,0.47402218330414475,pink,0.28021015761821366,tan,0.14769410391126678
5288,violet,0.4638977635782748,gray,0.2416932907348243,lavender,0.11198083067092651
1795,lavender,0.5158343483556638,silver,0.22817701989443767,silver,0.09764514819326026
19565,crimson,0.24539692121943857,silver,0.22789012979172954,brown,0.19498943555689707
18164,purple,0.2594724220623501,lavender,0.2517985611510791,silver,0.2517985611510791
10379,lavender,0.4817017383348582,silver,0.21591948764867339,gray,0.1614821591948765
7332,teal,0.464,black,0.25566666666666665,silver,0.11083333333333334
2221,lavender,0.7730823152413379,silver,0.07129981974764671,tan,0.06689365111155618
18489,silver,0.3306917969586635,gray,0.23945170272006855,navy,0.22424502034696936
16456,sky_blue,0.39185564496464276,lavender,0.2701780053645452,hot_pink,0.12533528407705438
18038,sky_blue,0.42460835509138384,lavender,0.2924281984334204,gray,0.12891644908616187
14733,pink,0.3884224480777729,pink,0.26734423331860363,tan,0.24392399469730447
14711,tan,0.3770830261023448,gray,0.19171213685297153,sky_blue,0.16870668043061496
5324,coral,0.37265293761356755,black,0.2813446396123562,silver,0.1294669897032102
10309,black,0.601090767432801,gray,0.1342033502142579,royal_blue,0.11044020257109466
