original_index,product_id,label_extracted,color1_name,color1_weight,color2_name,color2_weight,color3_name,color3_weight
11003,113261354,female,lavender,0.36562203228869894,lavender,0.362298195631529,silver,0.17141500474833807
10830,108489047,male,navy,0.32302882945467176,coral,0.24313997915943036,silver,0.1780131990274401
11958,113259588,male,gray,0.3411072804704928,sky_blue,0.2612046238085581,lavender,0.22226728858243763
11572,107164275,female,gray,0.30684725357411585,brown,0.2021068472535741,silver,0.20105342362678705
9342,114083609,female,pink,0.5445757250268528,lavender,0.21160042964554243,brown,0.0954426883535369
12478,100881474,male,coral,0.3016981132075472,gold,0.2650943396226415,silver,0.18735849056603773
10715,112177898,none,pink,0.4428659666460778,tan,0.25941939468807906,lavender,0.16306361951822113
1016,317298231,female,navy,0.29822815050766477,gray,0.24029464463468048,royal_blue,0.1696197491538921
12405,113037555,male,black,0.3165060745705907,teal,0.23146208630079598,gray,0.19187264348554672
8590,112185695,female,gold,0.2569920844327177,teal,0.24459102902374671,pink,0.18232189973614776
12313,104039727,female,dark_green,0.31280761238105653,teal,0.21524663677130046,tan,0.16099748441430603
9225,113527642,none,lavender,0.3942902775004991,lavender,0.2721102016370533,pink,0.1503294070672789
9591,112070257,none,olive,0.42062067196717107,coral,0.28327776352911005,tan,0.13734290843806105
7574,106994066,female,lavender,0.3055555555555556,green,0.26580459770114945,salmon,0.15708812260536398
11378,100696375,male,gray,0.24067796610169492,teal,0.17099811676082863,dark_green,0.1694915254237288
7909,113396591,female,pink,0.5149816770855787,lavender,0.16382841129553782,silver,0.16124164690666093
8824,114021053,female,lavender,0.3644128113879004,salmon,0.1900355871886121,green,0.15919335705812573
4002,315470145,male,lavender,0.33661479834868213,lavender,0.3120038107335662,silver,0.20006351222610352
11529,113299580,male,olive,0.2816728167281673,royal_blue,0.27767527675276754,navy,0.23800738007380073
9755,112667336,female,lavender,0.5233100233100233,pink,0.20462870462870464,silver,0.13236763236763235
7431,105696147,male,lavender,0.44028103044496486,silver,0.2543911007025761,silver,0.12295081967213115
9697,113898224,male,black,0.3119626627364284,brown,0.22254974207811348,lavender,0.13804961925816753
8706,113174584,none,lavender,0.3331321665660833,crimson,0.27942063971031983,tan,0.13850331925165962
5551,284744232,male,coral,0.4843366093366093,black,0.1597051597051597,gray,0.1375921375921376
8323,113471861,none,silver,0.5542673107890499,navy,0.16553945249597424,gold,0.10869565217391304
1545,315065602,female,lavender,0.3084183673469388,black,0.20331632653061224,sky_blue,0.20051020408163264
6350,313955088,male,lavender,0.3232650125854009,pink,0.2901833872707659,gray,0.1625314635023373
3111,317041161,female,tan,0.20561473590767865,salmon,0.15357301375943186,brown,0.1311584553928096
8324,110533781,none,royal_blue,0.3136342484876687,lavender,0.1850860865518846,navy,0.18322475570032573
11344,110989737,female,purple,0.332540378114436,gray,0.19894829097283084,black,0.18805559033429323
7180,113303534,male,coral,0.2953138815207781,brown,0.2639257294429708,silver,0.19496021220159152
9592,112399280,male,teal,0.33458134785568416,black,0.2627637848876787,gray,0.18209666439754935
9062,114083801,female,pink,0.6596119929453262,pink,0.13031550068587106,silver,0.086811679404272
10940,112995911,none,gold,0.6286749899315345,coral,0.1369311316955296,orange,0.10068465565847765
11798,107261243,male,dark_green,0.43257184966838613,silver,0.13393515106853354,orange,0.06908621960206338
8375,114081398,female,gray,0.27262872628726287,sky_blue,0.24607046070460706,lavender,0.22439024390243903
7280,100002685,none,orange,0.3368495077355837,black,0.24135021097046414,tan,0.17665260196905766
10450,112399221,male,teal,0.4068417837507636,gray,0.1710445937690898,silver,0.16004886988393402
7796,113651846,none,brown,0.3027930044374837,gray,0.217958757504568,lime,0.1654920386322109
11146,109858123,female,brown,0.35595703125,black,0.2644856770833333,tan,0.1669921875
4425,314428849,none,sky_blue,0.3836745546397235,lavender,0.2672161659133209,silver,0.2012762563148099
9652,108415304,none,tan,0.24727992087042533,dark_green,0.23650950653918013,pink,0.17958017364545553
10647,107501075,female,black,0.5280511811023622,teal,0.17913385826771652,lavender,0.14025590551181102
5891,316187842,female,crimson,0.4390388608721448,crimson,0.22129931770987837,salmon,0.16612281222189262
12134,110470089,female,lavender,0.520699500356888,lavender,0.3286937901498929,silver,0.08137044967880086
3872,325086191,none,black,0.28897978825794035,gray,0.17613089509143406,silver,0.17059672762271416
9724,110448640,male,black,0.39132734003172925,brown,0.21866737176097303,gray,0.17794817556848228
10118,111632297,female,sky_blue,0.36367826688177,lavender,0.3099792578935239,silver,0.1654759161097027
10736,109254274,female,silver,0.4336764705882353,lavender,0.31588235294117645,silver,0.21235294117647058
8938,100703871,female,sky_blue,0.27397098714471046,lavender,0.25545465267130557,royal_blue,0.19683924991154617
8125,100696041,male,lavender,0.34472934472934474,navy,0.1970991970991971,silver,0.18544418544418545
8004,100696033,male,teal,0.32717784022480934,navy,0.31031714171015656,gray,0.1718185467683661
9049,112374091,none,lavender,0.24973794549266248,royal_blue,0.23846960167714884,gray,0.2319182389937107
7412,112593189,female,lavender,0.401316929474961,coral,0.31467683243805233,salmon,0.16115058048865014
7473,106478272,female,tan,0.36371394435910565,brown,0.21232292200034136,sky_blue,0.19969278033794163
6058,297201930,male,navy,0.4817967962361376,tan,0.16410888316343678,gray,0.14629774840371906
7215,113903564,male,navy,0.37695788374521405,black,0.31813435433344933,gray,0.1858684302123216
1880,316558438,female,silver,0.4059040590405904,lavender,0.2551396942540854,lavender,0.22140221402214022
7393,110421261,none,tan,0.3664872454949684,tan,0.3252983852094547,lavender,0.16381933068102036
10071,112845577,male,navy,0.4834955801723173,tan,0.15900190220431912,navy,0.14937898623699228
8149,114111534,female,silver,0.3962589219788334,black,0.24538518336204776,tan,0.20846665025842973
10499,113244212,female,tan,0.5116279069767442,lavender,0.23577436912419594,coral,0.099208312716477
4215,299269253,none,tan,0.3412526997840173,tan,0.3054612773835236,pink,0.14933662449861154
8859,113009802,female,royal_blue,0.5387143150544259,royal_blue,0.2144177449168207,sky_blue,0.10761963442185253
9846,113538000,none,lavender,0.5123126338329764,pink,0.27275160599571735,silver,0.08003211991434689
11931,110383524,male,black,0.44014732965009207,brown,0.2546040515653775,gray,0.1398096992019644
7756,113971516,male,crimson,0.24039829302987198,gray,0.22641062114746324,salmon,0.22498814604077763
9323,100704232,female,lavender,0.43716814159292033,lavender,0.22787610619469026,pink,0.19911504424778761
10645,100150946,none,lavender,0.338395200599925,silver,0.20716160479940007,teal,0.16066741657292838
9452,114037813,female,gray,0.6241224122412241,gray,0.10135013501350135,silver,0.09936993699369936
7266,114241814,female,lavender,0.4547406082289803,tan,0.22826475849731664,salmon,0.12057245080500895
131,325326104,male,gray,0.3056264430672014,sky_blue,0.1762061003767165,silver,0.12188601288127354
9239,108650072,male,brown,0.3586659376708584,lavender,0.3223072717331875,silver,0.07381082558775287
6855,302339679,female,lavender,0.5757015109466543,sky_blue,0.2303422756706753,sky_blue,0.09559050262102992
9241,109906121,male,teal,0.3873659117997616,navy,0.366030989272944,gray,0.10846245530393325
11061,102289693,female,lavender,0.3746065057712487,silver,0.3336831059811123,silver,0.14480587618048268
8920,113777051,female,gray,0.2886675720537196,black,0.26407122378149994,teal,0.2420401388260148
3461,325228852,none,pink,0.35358495860811,gray,0.2548056685842571,tan,0.251157569804967
7542,113535651,none,silver,0.5575583777140516,pink,0.09217533797623925,gray,0.06349856616140925
4259,313009610,male,gray,0.43278769841269843,black,0.17336309523809523,silver,0.10788690476190477
8468,113994718,male,dark_green,0.4163734459300962,black,0.288294628196106,gray,0.12526389866291343
11177,100710149,male,dark_green,0.3605600933488915,teal,0.22123687281213536,gray,0.17759626604434073
7460,113894160,male,gray,0.3408950299030728,gray,0.24953598680140235,silver,0.09507114869045163
10053,100684964,none,lavender,0.3323493234932349,lime,0.28364083640836407,crimson,0.13751537515375153
8811,111515402,none,coral,0.3638122032706172,lavender,0.3040267276244065,red,0.1684543696149112
8305,111033147,female,khaki,0.3108974358974359,tan,0.28944773175542404,lavender,0.2416173570019724
7696,113127294,female,purple,0.30047218703213174,navy,0.2931014626281239,royal_blue,0.19981573188989982
8500,113901139,male,lavender,0.3297224102911307,gray,0.1983750846310088,navy,0.1960054163845633
9191,113535546,none,silver,0.49580184718723763,tan,0.31066330814441645,lavender,0.13602015113350127
1472,285060843,female,lavender,0.4702730955180975,silver,0.20972167777342218,brown,0.1483078531294917
3704,258028590,female,crimson,0.28170695314831395,crimson,0.23992837958818264,dark_red,0.22649955237242614
8042,113643029,male,black,0.47851991219818124,lime,0.21260583254938853,gray,0.15161492630918783
9027,107485407,male,navy,0.5780006540935354,navy,0.1992804971110869,silver,0.0924452196664123
12083,114111446,female,silver,0.3962589219788334,black,0.24538518336204776,tan,0.20846665025842973
10994,109159875,none,lavender,0.2729766803840878,black,0.198079561042524,brown,0.18271604938271604
9282,114020991,female,lavender,0.3188440410795319,purple,0.21566754239312155,tan,0.20085980415572008
11755,100696017,male,lavender,0.39994433620929587,silver,0.18035068188143613,navy,0.16448650153075425
7794,111224269,male,lavender,0.3193743693239152,teal,0.2714429868819374,sky_blue,0.2265388496468214
7082,102299672,female,lavender,0.35618158980800285,tan,0.2591064058855195,crimson,0.17225910640588551
4814,314312519,none,lavender,0.3558282208588957,khaki,0.254601226993865,tan,0.20398773006134968
10318,113289939,male,gold,0.43248814677386105,olive,0.2712842712842713,dark_green,0.1432694289837147
9835,112200120,male,sky_blue,0.5274647887323943,lavender,0.18028169014084508,silver,0.17089201877934274
7820,113643221,male,black,0.41864936313386203,gray,0.22710886806056235,silver,0.1864936313386205
1503,315381884,female,olive,0.2677083333333333,lavender,0.24947916666666667,olive,0.196875
10083,100703926,male,navy,0.49362917398945516,lavender,0.18299648506151142,navy,0.1475175746924429
9974,110704295,male,black,0.29913473423980225,teal,0.2488669138854553,teal,0.21714050267820353
10914,107626290,none,dark_green,0.3026720847186307,black,0.25095431597093953,gray,0.21733776628494028
9983,102503768,none,lavender,0.29585492227979276,silver,0.28160621761658033,purple,0.1660621761658031
10314,104451682,female,lavender,0.426743905382573,pink,0.28047308713492636,silver,0.15399468983828143
4251,317287866,female,pink,0.4686501106466683,pink,0.33218588640275387,tan,0.093926727317433
8368,107862399,female,lavender,0.6184351554126474,silver,0.19131832797427653,tan,0.07770632368703108
3303,253158587,female,sky_blue,0.27716627634660423,lavender,0.2601873536299766,royal_blue,0.1866510538641686
11747,112922350,male,dark_green,0.39109545163356824,silver,0.1828955797565663,crimson,0.17680973734785393
12380,109906033,female,purple,0.4239367502726281,gray,0.29825517993456924,hot_pink,0.13931297709923665
10070,112169097,female,sky_blue,0.6166815685272704,lavender,0.22506067186102952,silver,0.09592540554349215
8074,111231506,male,black,0.27367021276595743,brown,0.24521276595744682,gray,0.16781914893617023
1758,325302743,none,brown,0.2408493992735401,black,0.21765856384464935,lavender,0.03716121821737916
11149,112566439,female,teal,0.40770465489566615,navy,0.21829855537720708,gray,0.1630360009172208
1110,308103914,male,dark_green,0.39653558052434457,black,0.28792134831460675,gray,0.13904494382022473
264,325091765,none,black,0.26559766763848397,silver,0.2618075801749271,gray,0.2110787172011662
9132,111224226,male,lavender,0.3142548596112311,sky_blue,0.24838012958963282,royal_blue,0.23920086393088552
9931,111614451,female,sky_blue,0.42460835509138384,lavender,0.2924281984334204,gray,0.12891644908616187
7451,100685916,none,teal,0.4199531016840759,lavender,0.18695374120656577,royal_blue,0.13813685781283308
10879,100426199,female,pink,0.34945705824284307,sky_blue,0.25995393221454427,tan,0.18624547548535703
11240,112923441,male,gray,0.43485827946295375,silver,0.11064147190452511,dark_green,0.02834410740924913
10496,113647943,female,lavender,0.45154185022026433,silver,0.17180616740088106,gray,0.15455212922173275
9215,113689633,female,purple,0.36251741755689737,pink,0.21365536460752438,silver,0.18207152810032512
11074,111965198,male,silver,0.43304200733013815,lavender,0.3924443191429377,royal_blue,0.07020016915703411
7008,113642755,male,black,0.35550880883513014,brown,0.3271101761767026,gray,0.17170654746252959
8050,113991074,male,silver,0.30758248730964466,lavender,0.24666878172588833,gray,0.18512055837563451
10106,114042241,female,lavender,0.45248152059134106,silver,0.3400211193241816,gray,0.13463569165786696
1097,264322537,male,navy,0.2943246810382754,silver,0.19621645402551693,teal,0.1737791465024197
1825,317548190,male,black,0.36097992916174737,gray,0.32408500590318773,teal,0.20365997638724911
9791,109265694,female,lavender,0.3572402508862831,crimson,0.33692391600763566,salmon,0.10471775293155168
7250,107218763,male,pink,0.2112914950327114,tan,0.14974557790162346,gray,0.14223406833050642
7184,112522760,none,lavender,0.40805313408053134,silver,0.20630967206309672,gray,0.1643835616438356
8140,112403509,male,teal,0.33787828400399067,gray,0.1759228466910542,black,0.17492517459261722
7593,100691769,none,teal,0.36628377285228925,orange,0.2564309982203527,pink,0.20740980423879632
7576,113776534,female,black,0.3174942922374429,gray,0.18421803652968036,teal,0.17437214611872145
8578,111033059,female,navy,0.48002082519849015,silver,0.16881426526096577,khaki,0.108030717167773
8008,110503127,none,royal_blue,0.37609871534820827,tan,0.23749154834347533,lavender,0.22870182555780932
7489,100698821,male,coral,0.35232903865213083,pink,0.1900396432111001,orange,0.18557978196233896
11592,112643289,none,pink,0.40942687507573006,tan,0.22961347388828304,orange,0.21628498727735368
5902,325091591,male,dark_red,0.5239345586750151,crimson,0.2965057564128459,pink,0.07251060391840032
9814,112628265,female,lavender,0.30493930514859774,gray,0.29384679782335704,silver,0.18585182084554205
7720,106049953,male,orange,0.27667625245951266,khaki,0.20902073558347206,crimson,0.19706372029665506
367,297201918,male,navy,0.4748878923766816,tan,0.16121076233183856,gray,0.15044843049327355
10092,100693570,female,lavender,0.5170378320364905,silver,0.17547625436007513,tan,0.12476522672390662
12003,110704201,female,gray,0.2806584362139918,silver,0.2613168724279835,black,0.19670781893004116
10477,100709711,male,black,0.5264659270998415,brown,0.30602218700475436,silver,0.08621236133122029
1458,310153727,male,black,0.6054938632378726,silver,0.1484511981297487,lavender,0.09000584453535944
