feature,coef_female,coef_male,coef_none,max_abs
bc_shaving,0.39449269858088026,0.21273719934275906,-0.7271129418454779,0.7271129418454779
desc_protection,0.7017175927526382,-0.19320648974288457,-0.38889210861718526,0.7017175927526382
bc_blades,-0.024734866171529608,0.670450792638603,-0.5468195609141536,0.670450792638603
bc_products,0.6691654050155812,-0.39515670294598143,-0.15412565817008547,0.6691654050155812
bc_conditioner,-0.2674892151706103,-0.27456940946434294,0.6619416685891173,0.6619416685891173
bc_marketplace,-0.5315385125901405,0.003819023959064226,0.6473595670819708,0.6473595670819708
bc_dine,-0.3019337447584716,-0.22532496372535143,0.6471417524260291,0.6471417524260291
bc_cook,-0.3019337447584716,-0.22532496372535143,0.6471417524260291,0.6471417524260291
bc_skincare,-0.4991852221709681,0.6231079771450374,-0.02862127810928806,0.6231079771450374
feat_color1_lavender,0.33200159374391,-0.6091390754492766,0.1607749390485211,0.6091390754492766
bc_toothpaste,-0.2572017665257393,-0.22820858857762047,0.6046953365342225,0.6046953365342225
bc_frozen,-0.31124537827801724,-0.17032868867927223,0.6014571108969994,0.6014571108969994
bc_body,0.11910963916751971,0.4494987749550723,-0.598339058881746,0.598339058881746
bc_deodorant,0.058469727619760443,0.44647318378525785,-0.5961755262895763,0.5961755262895763
desc_shave,0.007947900752728056,0.5807818130689837,-0.5165307810021822,0.5807818130689837
bc_shower,-0.5655370254467634,0.27011751866994416,0.20369023897852268,0.5655370254467634
feat_color1_black,-0.28752461002274576,0.5576689081082957,-0.1502612540986382,0.5576689081082957
bc_sprays,0.2129849767949084,0.21516020515912695,-0.5468758356170154,0.5468758356170154
bc_care,-0.17313753624311495,-0.3177053637562638,0.5201112758813179,0.5201112758813179
desc_fragrance,0.19578643411710994,0.1965300471654433,-0.5042627354146304,0.5042627354146304
bc_birthday,0.36495160758401723,0.10720974805419592,-0.503755165166193,0.503755165166193
desc_deodorant,0.13631854567741258,0.25339685592579964,-0.4986521372334158,0.4986521372334158
bc_supplements,0.495678786893547,-0.017557761785964653,-0.3713297033989967,0.495678786893547
bc_sets,0.3564095882350573,0.04869168244606067,-0.48299779709053503,0.48299779709053503
bc_baby,-0.31953124861090154,-0.04338093797403381,0.4768928440851298,0.4768928440851298
bc_bath,-0.19121173595585858,-0.17360562950514857,0.4737369187822549,0.4737369187822549
